Assembly name,version,Species name,Common name,Ploidy=Chr,haplotype,NCBI GenBank ID,Link (download),assembly quality (ie: Gold  draft  etc),Sequencer Reads,Assembly Method,Total Length (bp),N50 Length (bp),L50 (#),Contig (#),Number of Gaps,Link (FTP),Publication (PUBMED ID)
dmLimDoug1.0.hap2,,Limnanthes douglasii subsp. nivea,NA,2n=,haploid,GCA_036936615.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036936615.1/,Scaffold,PacBio Sequel IIe; Illumina NovaSeq 6000; Dovetail OmniC,HiFiasm v. 0.16.1-r375; SALSA v. 2; Rapid Curation v. https://gitlab.com/wtsi-grit/rapid-curation (commit 4ddca450),1789426953,2901631,181,1566,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/936/615/GCA_036936615.1_dmLimDoug1.0.hap2/GCA_036936615.1_dmLimDoug1.0.hap2_genomic.fna.gz,NA
lpCarCary1.hap2.1,,Carex caryophyllea,NA,2n=,haploid,GCA_964338955.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964338955.1/,Scaffold,PacBio Arima2,various,529687104,2902506,52,430,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/338/955/GCA_964338955.1_lpCarCary1.hap2.1/GCA_964338955.1_lpCarCary1.hap2.1_genomic.fna.gz,NA
UniT_Voth_1.1,,Voacanga thouarsii,NA,2n=,haploid,GCA_026120185.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_026120185.1/,Scaffold,Oxford Nanopore PromethION; Illumina NovaSeq,Flye v. 2.5,1351249459,2906314,140,3447,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/120/185/GCA_026120185.1_UniT_Voth_1.1/GCA_026120185.1_UniT_Voth_1.1_genomic.fna.gz,36300641
drMedLupu1.1,,Medicago lupulina,NA,2n=,haploid,GCA_958299785.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_958299785.1/,Chromosome,PacBio Arima2,various,575337454,2915500,61,483,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/958/299/785/GCA_958299785.1_drMedLupu1.1/GCA_958299785.1_drMedLupu1.1_genomic.fna.gz,NA
dhQuePetr1.hap1.1,,Quercus petraea,sessile oak,2n=,haploid,GCA_964102825.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964102825.1/,Chromosome,PacBio Arima2,various,823449103,2919378,93,777,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/102/825/GCA_964102825.1_dhQuePetr1.hap1.1/GCA_964102825.1_dhQuePetr1.hap1.1_genomic.fna.gz,NA
dmBerVulg1.1,,Berberis vulgaris,European barberry,2n=,haploid,GCA_963556465.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963556465.1/,Chromosome,PacBio Arima2,various,1297381670,2933346,136,867,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/556/465/GCA_963556465.1_dmBerVulg1.1/GCA_963556465.1_dmBerVulg1.1_genomic.fna.gz,NA
ASM2264469v1,,Cenchrus purpureus,elephant grass,2n=,haploid,GCA_022644695.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_022644695.1/,Chromosome,Oxford Nanopore PromethION,Smartdenovo v. 1.1,2017841961,2935618,194,1588,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/644/695/GCA_022644695.1_ASM2264469v1/GCA_022644695.1_ASM2264469v1_genomic.fna.gz,NA
ddVacUlig2_p1.1,,Vaccinium uliginosum,bog bilberry,2n=,haploid,GCA_046118775.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_046118775.1/,Contig,Revio,hifiasm v. 0.19.4; purge_dups v. 1.2.5,758160248,2946474,75,1515,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/118/775/GCA_046118775.1_ddVacUlig2_p1.1/GCA_046118775.1_ddVacUlig2_p1.1_genomic.fna.gz,NA
ddHypAndr1.1 alternate haplotype,,Hypericum androsaemum,NA,2n=,alternate-pseudohaplotype,GCA_963995535.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963995535.1/,Scaffold,PacBio Arima2,various,358149909,2951407,36,279,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/995/535/GCA_963995535.1_ddHypAndr1.1_alternate_haplotype/GCA_963995535.1_ddHypAndr1.1_alternate_haplotype_genomic.fna.gz,NA
ddLepDidy1.1,,Lepidium didymum,NA,2n=,haploid,GCA_963920545.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963920545.1/,Chromosome,PacBio Arima2,various,345063560,2960142,36,704,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/920/545/GCA_963920545.1_ddLepDidy1.1/GCA_963920545.1_ddLepDidy1.1_genomic.fna.gz,NA
ASM1714059v1,,Eucalyptus curtisii,NA,2n=,haploid,GCA_017140595.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_017140595.1/,Chromosome,Oxford Nanopore MinION,Canu v. 2,435233990,2960996,40,288,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/140/595/GCA_017140595.1_ASM1714059v1/GCA_017140595.1_ASM1714059v1_genomic.fna.gz,NA
ASM1463335v1,,Diospyros lotus,date-plum,2n=,haploid,GCA_014633355.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_014633355.1/,Chromosome,PacBio Sequel,Canu v. 1.5,617662454,2985819,52,782,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/633/355/GCA_014633355.1_ASM1463335v1/GCA_014633355.1_ASM1463335v1_genomic.fna.gz,NA
ASM766332v1,,Eucalyptus pauciflora,NA,2n=,haploid,GCA_007663325.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_007663325.1/,Scaffold,Illumina HiSeq; Oxford Nanopore,MaSuRCA v. 3.2.6,594393032,2989104,59,465,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/663/325/GCA_007663325.1_ASM766332v1/GCA_007663325.1_ASM766332v1_genomic.fna.gz,NA
drUlmGlab3.hap1.1,,Ulmus glabra,NA,2n=,haploid,GCA_964106905.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964106905.1/,Chromosome,PacBio Arima2,various,1788006523,2995083,192,1276,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/106/905/GCA_964106905.1_drUlmGlab3.hap1.1/GCA_964106905.1_drUlmGlab3.hap1.1_genomic.fna.gz,NA
amgenome_v1.0,,Avicennia marina,NA,2n=,haploid,GCA_019155195.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_019155195.1/,Chromosome,Illumina NextSeq; PacBio Sequel,MaSuRCA v. 3.3.5; Bionano Solve v. 3.3; HiRISE v. 1.0,455516302,3005646,45,331,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/155/195/GCA_019155195.1_amgenome_v1.0/GCA_019155195.1_amgenome_v1.0_genomic.fna.gz,NA
drTriDubi3.1,,Trifolium dubium,NA,2n=,haploid,GCA_951804385.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_951804385.1/,Chromosome,PacBio Arima2,various,678940108,3006263,75,739,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/951/804/385/GCA_951804385.1_drTriDubi3.1/GCA_951804385.1_drTriDubi3.1_genomic.fna.gz,NA
ddHypHirs1.hap1.1,,Hypericum hirsutum,NA,2n=,haploid,GCA_964106675.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964106675.1/,Chromosome,PacBio Arima2,various,338072656,3008396,34,296,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/106/675/GCA_964106675.1_ddHypHirs1.hap1.1/GCA_964106675.1_ddHypHirs1.hap1.1_genomic.fna.gz,NA
drTriOcci1.hap1.1,,Trifolium occidentale,NA,2n=,haploid,GCA_964059555.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964059555.1/,Chromosome,PacBio Arima2,various,577739552,3009643,62,423,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/059/555/GCA_964059555.1_drTriOcci1.hap1.1/GCA_964059555.1_drTriOcci1.hap1.1_genomic.fna.gz,NA
drAstGlyc1.1,,Astragalus glycyphyllos,liquorice milk-vetch,2n=,haploid,GCA_963573325.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963573325.1/,Chromosome,PacBio Arima2,various,680199137,3045218,66,415,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/573/325/GCA_963573325.1_drAstGlyc1.1/GCA_963573325.1_drAstGlyc1.1_genomic.fna.gz,NA
jcinerea.fasta.gz,,Juglans cinerea,NA,2n=,haploid,GCA_961763995.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_961763995.1/,Scaffold,OXFORD_NANOPORE,Canu,539404474,3050278,59,303,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/961/763/995/GCA_961763995.1_jcinerea.fasta.gz/GCA_961763995.1_jcinerea.fasta.gz_genomic.fna.gz,NA
SCU_Esa_1.0,,Eutrema salsugineum,saltwater cress,2n=,haploid,GCA_016617915.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_016617915.1/,Chromosome,Oxford Nanopore GridION,Canu v. 1.8,295082330,3053001,29,1480,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/617/915/GCA_016617915.1_SCU_Esa_1.0/GCA_016617915.1_SCU_Esa_1.0_genomic.fna.gz,NA
ASM2087721v1,,Pterocarya stenoptera,NA,2n=,haploid,GCA_020877215.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_020877215.1/,Scaffold,Illumina HiSeq; PacBio,FALCON-Unzip v. MAY-2019,555035525,3071156,59,388,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/877/215/GCA_020877215.1_ASM2087721v1/GCA_020877215.1_ASM2087721v1_genomic.fna.gz,34687315
Am_WGS_v1.0,,Ammopiptanthus mongolicus,NA,2n=,haploid,GCA_039655645.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_039655645.1/,Chromosome,Illumina HiSeq; PacBio Sequel,Canu v. 2.1,841312276,3071239,80,1196,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/655/645/GCA_039655645.1_Am_WGS_v1.0/GCA_039655645.1_Am_WGS_v1.0_genomic.fna.gz,38561965
ASM784410v2,,Rhamnella rubrinervis,NA,2n=,haploid,GCA_007844105.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_007844105.2/,Chromosome,Oxford Nanopore GridION,Canu v. 1.8,245297436,3075000,25,609,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/844/105/GCA_007844105.2_ASM784410v2/GCA_007844105.2_ASM784410v2_genomic.fna.gz,NA
ASM1206604v3,,Morus alba,white mulberry,2n=,haploid,GCA_012066045.3,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_012066045.3/,Chromosome,Illumina HiSeq; Oxford Nanopore,canu v. December-2018; smartdenovo v. December-2018; juicer v. December-2018; 3d-dna v. December-2018,336301616,3089666,29,518,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/066/045/GCA_012066045.3_ASM1206604v3/GCA_012066045.3_ASM1206604v3_genomic.fna.gz,32422187
dhQueIlex1.hap1.1,,Quercus ilex,holly oak,2n=,haploid,GCA_964341325.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964341325.1/,Chromosome,PacBio Arima2,various,847341687,3098746,82,625,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/341/325/GCA_964341325.1_dhQueIlex1.hap1.1/GCA_964341325.1_dhQueIlex1.hap1.1_genomic.fna.gz,NA
Conringia_planisiliqua.v1,,Conringia planisiliqua,NA,2n=,haploid,GCA_900108845.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_900108845.1/,Scaffold,NA,NA,177216546,3106333,14,1578,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/108/845/GCA_900108845.1_Conringia_planisiliqua.v1/GCA_900108845.1_Conringia_planisiliqua.v1_genomic.fna.gz,NA
ASM2933931v1,,Ananas comosus var. bracteatus,wild pineapple,2n=,haploid,GCA_029339315.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_029339315.1/,Chromosome,PacBio Sequel,MECAT v. 2,483151661,3109115,51,516,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/339/315/GCA_029339315.1_ASM2933931v1/GCA_029339315.1_ASM2933931v1_genomic.fna.gz,35100332
ASM976338v1,,Coix lacryma-jobi var. lacryma-jobi,NA,2n=,haploid,GCA_009763385.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_009763385.1/,Chromosome,Illumina HiSeq; PacBio RSII; PacBio Sequel,HERA v. 2018,1689029937,3121225,158,8757,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/763/385/GCA_009763385.1_ASM976338v1/GCA_009763385.1_ASM976338v1_genomic.fna.gz,31778842
PlestBisexual_1.0,,Pleodorina starrii,NA,2n=,haploid,GCA_030267565.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030267565.1/,Contig,illumina NovaSeq; PacBio Sequel II,NextDenovo v. 2.4.0,136124605,3124857,12,95,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/267/565/GCA_030267565.1_PlestBisexual_1.0/GCA_030267565.1_PlestBisexual_1.0_genomic.fna.gz,37296191
lpCarAren1.1,,Carex arenaria,NA,2n=,haploid,GCA_964058765.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964058765.1/,Chromosome,PacBio Arima2,various,352249683,3129000,34,202,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/058/765/GCA_964058765.1_lpCarAren1.1/GCA_964058765.1_lpCarAren1.1_genomic.fna.gz,NA
Melaze_AO_1.1,,Melia azedarach,lian,2n=,haploid,GCA_028052125.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_028052125.1/,Chromosome,PacBio Sequel,HGAP v. 2018,230823368,3132033,24,544,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/052/125/GCA_028052125.1_Melaze_AO_1.1/GCA_028052125.1_Melaze_AO_1.1_genomic.fna.gz,36701471
UofSC_Psma_1,,Penstemon smallii,NA,2n=,haploid,GCA_046254845.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_046254845.1/,Chromosome,PacBio Sequel; Hi-C,hifiasm v. JAN-2023,438445354,3173035,26,1377,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/254/845/GCA_046254845.1_UofSC_Psma_1/GCA_046254845.1_UofSC_Psma_1_genomic.fna.gz,NA
drBuxSemp1.3,,Buxus sempervirens,NA,2n=,haploid,GCA_947561395.3,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_947561395.3/,Chromosome,PacBio Arima2,various,669420335,3177493,66,499,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/561/395/GCA_947561395.3_drBuxSemp1.3/GCA_947561395.3_drBuxSemp1.3_genomic.fna.gz,NA
ASM3044990v1,,Luvunga scandens,NA,2n=,haploid,GCA_030449905.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030449905.1/,Contig,Oxford Nanopore,Nextdenovo v. v2.0,342826987,3181037,25,1267,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/449/905/GCA_030449905.1_ASM3044990v1/GCA_030449905.1_ASM3044990v1_genomic.fna.gz,NA
D_dumetorum_v1.0,,Dioscorea dumetorum,trifoliate yam,2n=,haploid,GCA_902712375.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_902712375.1/,Contig,NA,NA,485115345,3190870,35,924,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/712/375/GCA_902712375.1_D_dumetorum_v1.0/GCA_902712375.1_D_dumetorum_v1.0_genomic.fna.gz,NA
ASM3175345v1,,Dunaliella tertiolecta,NA,2n=,haploid,GCA_031753455.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_031753455.1/,Contig,PacBio RSII; Illumina HiSeq4000,FALCON v. SEP-2017,199884031,3192910,19,300,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/753/455/GCA_031753455.1_ASM3175345v1/GCA_031753455.1_ASM3175345v1_genomic.fna.gz,37727131
lpCarRipa1.hap2.1,,Carex riparia,NA,2n=,haploid,GCA_964374325.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964374325.1/,Scaffold,PacBio Arima2,various,411106565,3212005,42,315,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/374/325/GCA_964374325.1_lpCarRipa1.hap2.1/GCA_964374325.1_lpCarRipa1.hap2.1_genomic.fna.gz,NA
ASM3463969v1,,Brassica oleracea var. costata,tronchuda kale,2n=,haploid,GCA_034639695.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034639695.1/,Chromosome,Oxford Nanopore,NextDenovo v. 2.2,539660415,3216193,40,384,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/639/695/GCA_034639695.1_ASM3463969v1/GCA_034639695.1_ASM3463969v1_genomic.fna.gz,NA
ASM4528187v1,,Chrysojasminum fruticans,NA,2n=,haploid,GCA_045281875.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_045281875.1/,Contig,PacBio,Hifiasm v. 15.5,1478921194,3219255,83,4698,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/281/875/GCA_045281875.1_ASM4528187v1/GCA_045281875.1_ASM4528187v1_genomic.fna.gz,38626764
ASM3005281v1,,Hevea brasiliensis,rubber tree,2n=,haploid,GCA_030052815.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030052815.1/,Chromosome,Oxford Nanopore; Illumina NovaSeq,Nextdenovo v. 2.5.2,1720314332,3231751,147,2181,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/052/815/GCA_030052815.1_ASM3005281v1/GCA_030052815.1_ASM3005281v1_genomic.fna.gz,36710373
NE-ME-NP-PH,,Prunus avium,sweet cherry,2n=,haploid,GCA_014155035.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_014155035.1/,Chromosome,Oxford Nanopore PromethION; Illumina HiSeq,Necat v. 0.01,344287078,3247195,32,610,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/155/035/GCA_014155035.1_NE-ME-NP-PH/GCA_014155035.1_NE-ME-NP-PH_genomic.fna.gz,NA
cmLunCruc20.1,,Lunularia cruciata,NA,2n=,haploid,GCA_948567375.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_948567375.1/,Chromosome,PacBio Arima2,various,565509403,3254994,52,370,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/567/375/GCA_948567375.1_cmLunCruc20.1/GCA_948567375.1_cmLunCruc20.1_genomic.fna.gz,NA
lpTucGree1.0.hap2,,Tuctoria greenei,NA,2n=,haploid,GCA_036927555.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036927555.1/,Scaffold,PacBio Sequel IIe; Illumina NovaSeq 6000; Dovetail OmniC,HiFiasm v. 0.19.5-r592; SALSA v. 2; Rapid Curation v. https://gitlab.com/wtsi-grit/rapid-curation (commit 4ddca450),2588953726,3270295,236,1688,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/927/555/GCA_036927555.1_lpTucGree1.0.hap2/GCA_036927555.1_lpTucGree1.0.hap2_genomic.fna.gz,NA
ASM2944929v1,,Zea luxurians,teosinte,2n=,haploid,GCA_029449295.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_029449295.1/,Scaffold,PacBio,Solve v. 3.3,5106400882,3276706,282,98145,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/449/295/GCA_029449295.1_ASM2944929v1/GCA_029449295.1_ASM2944929v1_genomic.fna.gz,36929631
ddAraHall_1.3,,Arabidopsis halleri,NA,2n=,haploid,GCA_964271285.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964271285.1/,Chromosome,ONT,Necat Haplomerger Yahs,227194544,3281459,21,305,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/271/285/GCA_964271285.1_ddAraHall_1.3/GCA_964271285.1_ddAraHall_1.3_genomic.fna.gz,NA
daTanPart1.hap1.1,,Tanacetum parthenium,feverfew,2n=,haploid,GCA_964204775.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964204775.1/,Chromosome,PacBio Arima2,various,2123985604,3296756,197,1438,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/204/775/GCA_964204775.1_daTanPart1.hap1.1/GCA_964204775.1_daTanPart1.hap1.1_genomic.fna.gz,NA
JIC_Lsat_2.0,,Lathyrus sativus,white pea,2n=,haploid,GCA_036972225.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036972225.1/,Chromosome,PacBio,hifiasm v. 0.16.1; juicer v. 1.6.2,5964254937,3298989,494,13491,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/972/225/GCA_036972225.1_JIC_Lsat_2.0/GCA_036972225.1_JIC_Lsat_2.0_genomic.fna.gz,NA
ddSamVale1.1,,Samolus valerandi,NA,2n=,haploid,GCA_964205165.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964205165.1/,Chromosome,PacBio Arima2,various,503485662,3300872,52,356,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/205/165/GCA_964205165.1_ddSamVale1.1/GCA_964205165.1_ddSamVale1.1_genomic.fna.gz,NA
ASM94585991v1,,Cuscuta epithymum,clover dodder,2n=,haploid,GCA_945859915.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_945859915.1/,Contig,PACBIO_SMRT,hifiasm,997015527,3310290,91,1410,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/945/859/915/GCA_945859915.1_ASM94585991v1/GCA_945859915.1_ASM94585991v1_genomic.fna.gz,NA
ASM3272785v1,,Quercus ilex subsp. ballota,NA,2n=,haploid,GCA_032727855.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_032727855.1/,Chromosome,PacBio,NextDenovo v. 2.5.0,841894789,3313408,73,524,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/727/855/GCA_032727855.1_ASM3272785v1/GCA_032727855.1_ASM3272785v1_genomic.fna.gz,NA
Niat.v3,,Nicotiana attenuata,NA,2n=,haploid,GCA_030864195.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030864195.1/,Chromosome,PacBio RSII,Canu v. 1.8,2186613965,3374050,197,2637,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/864/195/GCA_030864195.1_Niat.v3/GCA_030864195.1_Niat.v3_genomic.fna.gz,NA
ASM2533094v1,,Mucuna pruriens,NA,2n=,haploid,GCA_025330945.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_025330945.1/,Scaffold,Oxford Nanopore MinION; Oxford Nanopore PromethION; Illumina HiSeq,Flye v. 2.4.2,485470202,3386131,38,690,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/330/945/GCA_025330945.1_ASM2533094v1/GCA_025330945.1_ASM2533094v1_genomic.fna.gz,NA
dcTamGall1.hap1.1,,Tamarix gallica,NA,2n=,haploid,GCA_964205315.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964205315.1/,Chromosome,PacBio Arima2,various,1404681297,3411257,130,1330,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/205/315/GCA_964205315.1_dcTamGall1.hap1.1/GCA_964205315.1_dcTamGall1.hap1.1_genomic.fna.gz,NA
ASM1418236v1,,Eucalyptus tenuipes,NA,2n=,haploid,GCA_014182365.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_014182365.1/,Chromosome,Oxford Nanopore MinION,Canu v. 1.9,397759730,3433868,31,207,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/365/GCA_014182365.1_ASM1418236v1/GCA_014182365.1_ASM1418236v1_genomic.fna.gz,NA
U_gibba_v2,,Utricularia gibba,humped bladderwort,2n=,haploid,GCA_002189035.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_002189035.1/,Chromosome,PacBio,HGAP v. 3,100232236,3446356,10,516,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/189/035/GCA_002189035.1_U_gibba_v2/GCA_002189035.1_U_gibba_v2_genomic.fna.gz,28507139
SYSU_Cezipp,,Ceriops zippeliana,NA,2n=,haploid,GCA_037897445.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037897445.1/,Contig,PacBio Sequel,MECAT2 v. v20190314,320062712,3455750,31,2436,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/897/445/GCA_037897445.1_SYSU_Cezipp/GCA_037897445.1_SYSU_Cezipp_genomic.fna.gz,38507653
ASM4583871v1,,Bougainvillea glabra,NA,2n=,haploid,GCA_045838715.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_045838715.1/,Chromosome,Revio,hifiasm v. v0.19.8,2827486653,3461675,217,1974,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/838/715/GCA_045838715.1_ASM4583871v1/GCA_045838715.1_ASM4583871v1_genomic.fna.gz,NA
ASM2559414v1,,Primulina tabacum,NA,2n=,haploid,GCA_025594145.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_025594145.1/,Chromosome,Illumina NovaSeq; PacBio RSII,FALCON v. 1.0; LACHESIS v. 1.0,803137184,3476787,70,2667,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/594/145/GCA_025594145.1_ASM2559414v1/GCA_025594145.1_ASM2559414v1_genomic.fna.gz,36178058
lpSchTriq1.1,,Schoenoplectus triqueter,NA,2n=,haploid,GCA_964058795.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964058795.1/,Chromosome,PacBio Arima2,various,580202401,3478779,59,362,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/058/795/GCA_964058795.1_lpSchTriq1.1/GCA_964058795.1_lpSchTriq1.1_genomic.fna.gz,NA
KIB_Rgui_2,,Raddia guianensis,NA,2n=,haploid,GCA_036346415.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036346415.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 1.0.0,607802552,3478825,57,865,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/346/415/GCA_036346415.1_KIB_Rgui_2/GCA_036346415.1_KIB_Rgui_2_genomic.fna.gz,NA
ddHypPulc1.hap1.1,,Hypericum pulchrum,NA,2n=,haploid,GCA_964106755.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964106755.1/,Chromosome,PacBio Arima2,various,373099041,3499187,35,538,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/106/755/GCA_964106755.1_ddHypPulc1.hap1.1/GCA_964106755.1_ddHypPulc1.hap1.1_genomic.fna.gz,NA
ASM3655904v1,,Platycarya longipes,NA,2n=,haploid,GCA_036559045.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036559045.1/,Chromosome,Illumina NovaSeq,FALCON-Unzip v. v1,654150940,3499706,59,301,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/559/045/GCA_036559045.1_ASM3655904v1/GCA_036559045.1_ASM3655904v1_genomic.fna.gz,37325551
